,title,sub-category,label_score,has_exclamation,has_question,has_number,mark_count,total_character,original_title
5975,liverpool kalah dari napoli van dijk apa pun bisa jadi di liga champion,1,0,0,0,0,0,71,"Liverpool Kalah 0-2 dari Napoli, Van Dijk: Apa pun Bisa Terjadi di Liga Champions"
5976,bangga ter stegen usai tepi penalti reu,1,1,0,0,0,0,39,Bangganya Ter Stegen Usai Tepis Penalti Reus 
5977,diplomasi indonesia suks panjang mandat misi pbb di afghanistan,1,0,0,0,0,0,63,Diplomasi Indonesia Sukses Perpanjang Mandat Misi PBB di Afghanistan	
5978,liverpool dan chelsea kalah akhir dominasi inggri di liga champion,1,1,0,0,0,0,66,"Liverpool dan Chelsea Kalah, Akhir Dominasi Inggris di Liga Champions?"
5979,kemenag nilai belum siap tangan sertifikasi halal,1,0,0,0,0,0,49,Kemenag Dinilai Belum Siap Tangani Sertifikasi Halal
5980,fitriani kanda di babak pertama china open,1,0,0,0,0,0,42,Fitriani Kandas di Babak Pertama China Open 2019
5981,klopp nilai napoli tak panta hadiah penalti,1,0,0,0,0,0,43,Klopp Nilai Napoli Tak Pantas Dihadiahi Penalti 
5982,samsung ungkap jual galaxi note di korea selatan,1,1,0,0,0,0,48,Samsung Ungkap Penjualan Galaxy Note 10 di Korea Selatan
5983,kenal dengan sugar daddi di aplikasi kencan laura bisa lil dunia grati,1,1,0,0,0,0,70,"Kenalan dengan Sugar Daddy di Aplikasi Kencan, Laura Bisa Keliling Dunia Gratis"
5984,sarri peluang damping juventu saat hadap fiorentina,1,0,0,0,0,0,51,Sarri Berpeluang Dampingi Juventus saat Hadapi Fiorentina
5985,bantah hotman pari elza syarief yakin nikita mirzani ucap kata hina,1,1,0,0,0,0,67,"Bantah Hotman Paris, Elza Syarief Yakin Nikita Mirzani Ucapkan Kata Hinaan"
5986,bella hadid ciduk tanpa bra di london fashion week,1,1,0,0,0,0,50,Bella Hadid Terciduk Tanpa Bra di London Fashion Week
5987,helm ini lengkap ac bikin biker adem panjang jalan,1,1,0,0,0,0,50,"Helm Ini Dilengkapi AC, Bikin Bikers Adem Sepanjang Jalan"
5988,perintah baru terima ganti rugi rp m dari usaha bakar lahan,1,0,0,0,0,0,59,Pemerintah Baru Terima Ganti Rugi Rp400 M dari Perusahaan Pembakar Lahan
5989,cita citata kerap comblang nafa urbach dengan pria muda,1,1,0,0,0,0,55,Cita Citata Kerap Comblangi Nafa Urbach dengan Pria Muda
5990,naik rp harga ema antam kini jual rpgram,1,0,0,0,0,0,40,"Naik Rp4.000, Harga Emas Antam Kini Dijual Rp757.000/Gram"
5991,erl haland serang tajam calon buru klubklub top eropa,1,1,0,0,0,0,53,"Erling Haland, Penyerang Tajam Calon Buruan Klub-Klub Top Eropa"
5992,nikmat puas serial drama televisi korea di mnc now,1,1,0,0,0,0,50,Nikmati Sepuasnya Serial Drama Televisi Korea di MNC Now
5993,penalti gagal marco reu puji ter stegen,1,1,0,0,0,0,39,"Penaltinya Gagal, Marco Reus Puji Ter Stegen "
5994,viral bayi perempuan ini beri kopi karena orangtua tak mampu beli susu,1,1,0,0,0,0,70,Viral Bayi Perempuan Ini Diberi Kopi karena Orangtua Tak Mampu Beli Susu
5995,oktob ratus startup siap temu investor,1,1,0,0,0,0,38,"Oktober, Ratusan Startup Siap Bertemu Investor"
5996,airin doa airlangga sinyal dukung di muna golkar,1,1,0,0,0,0,48,"Airin Doakan Airlangga, Sinyal Dukungan di Munas Golkar?"
5997,pakar hukum tata tertib pilih pimpin dpd bisa ubah,1,0,0,0,0,0,50,Pakar Hukum: Tata Tertib Pemilihan Pimpinan DPD Bisa Berubah
5998,lampard latih chelsea pertama yang alami kalah di laga debut liga champion,1,0,0,0,0,0,74,"Lampard, Pelatih Chelsea Pertama yang Alami Kekalahan di Laga Debut Liga Champions"
5999,tiga setia gara alami kdrt kakak ipar dia minum pil dan alkohol,1,1,0,0,0,0,63,"Tiga Setia Gara Alami KDRT, Kakak Ipar: Dia Minum Pil dan Alkohol"
6000,jadwal motogp aragon,1,0,0,0,0,0,20,Jadwal MotoGP Aragon 2019
6001,benar pakai lembap bikin kamu makin bulu,1,1,0,0,0,0,40,Benarkah Pakai Pelembap Bikin Kamu Semakin Berbulu?   
6002,sederhana cukai rokok tekan potensi hilang dapat negara,1,0,0,0,0,0,55,Penyederhanaan Cukai Rokok Tekan Potensi Hilangnya Pendapatan Negara   
6003,jokowi bisa segera lantik pimpin kpk baru demi redam gaduh,1,0,0,0,0,0,58,Jokowi Bisa Segera Lantik Pimpinan KPK Baru demi Redam Kegaduhan
6004,lampard yakin chelsea panta menang lawan valencia,1,0,0,0,0,0,49,Lampard Yakin Chelsea Pantas Menang Lawan Valencia 
6005,raih hasil buruk di silverston quartararo ambisi bangkit di motogp san marino,1,0,0,0,0,0,77,"Raih Hasil Buruk di Silverstone, Quartararo Berambisi Bangkit di MotoGP San Marino 2019"
6006,ridwan kamil ajak startup digit selesai timpang antara desa dan kota,1,0,0,0,0,0,68,Ridwan Kamil Ajak Startup Digital Selesaikan Ketimpangan Antara Desa dan Kota
6007,hadap olympiako tottenham masih pikir final musim lalu,1,0,0,0,0,0,54,"Hadapi Olympiakos, Tottenham Masih Kepikiran Final Musim Lalu"
6008,liba dolar as rupiah pagi ini perkasa di rpusd,1,0,0,0,0,0,46,"Libas Dolar AS, Rupiah Pagi Ini Perkasa di Rp14.077/USD"
6009,menkominfo dorong manfaat cerdas buat untuk layan perintah,1,0,0,0,0,0,58,Menkominfo Dorong Pemanfaatan Kecerdasan Buatan untuk Layanan Pemerintahan
6010,hukum nikah paksa turut islam begini kata rasulullah,1,1,0,0,0,0,52,"Hukum Nikah Paksa Menurut Islam, Begini Kata Rasulullah"
6011,hot gosip fakta nikah tiga setia gara hingga armand maulana tang,1,1,0,0,0,0,64,Hot Gosip: Fakta Pernikahan Tiga Setia Gara hingga Armand Maulana Menangis
6012,ihsg buka kuat tipi ke,1,0,0,0,0,0,22,IHSG Dibuka Menguat Tipis ke 6.244   
6013,barkley gagal penalti begini komentar lampard,1,1,0,0,0,0,45,"Barkley Gagal Penalti, Begini Komentar Lampard "
6014,seksi red velvet kompak pakai mini dress hingga busana monokrom,1,1,0,0,0,0,63,Seksinya Red Velvet Kompak Pakai Mini Dress hingga Busana Monokrom
6015,salamand raksasa ini juluk amfibi besar di dunia,1,1,0,0,0,0,48,Salamander Raksasa Ini Dijuluki Amfibi Terbesar di Dunia
6016,jelang tandang ke marka atletico sarri ingin juventu tampil tanpa beban,1,0,0,0,0,0,71,"Jelang Tandang ke Markas Atletico, Sarri Ingin Juventus Tampil Tanpa Beban"
6017,arou resor selam sudan yang jalan agen rahasia mossad,1,0,0,0,0,0,53,"Arous, Resor Menyelam Sudan yang Dijalankan Agen Rahasia Mossad"
6018,liverpool juara tahan pertama yang kalah di laga buka sejak,1,0,0,0,0,0,59,Liverpool Juara Bertahan Pertama yang Kalah di Laga Pembuka sejak 1994-1995 
6019,peristiwa septemb ronta madiun hingga tinggal musisi jim hendrix,1,1,0,0,0,0,64,Peristiwa 18 September: Pemberontakan Madiun hingga Meninggalnya Musisi Jimi Hendrix
6020,ini nasihat kh said aqil soal kemarau panjang dan karhutla,1,1,0,0,0,0,58,Ini Nasihat KH Said Aqil Soal Kemarau Panjang dan Karhutla
6021,bahaya papar asap karhutla bagi ibu hamil,1,0,0,0,0,0,41,Bahaya Paparan Asap Karhutla bagi Ibu Hamil
6022,dolar as lesu jelang putus the fed,1,0,0,0,0,0,34,Dolar AS Lesu Jelang Keputusan The Fed
6023,sampai salam pisah ktm ucap terima kasih kepada zarco,1,0,0,0,0,0,53,"Sampaikan Salam Perpisahan, KTM Ucapkan Terima Kasih kepada Zarco"
6024,pacar berondong nafa urbach hanya tahan bulan,1,1,0,0,0,0,45,"Pacari Berondong, Nafa Urbach: Hanya Bertahan 1,5 Bulan"
6025,napoli sebut calon juara liga champion ancelotti terima kasih klopp,1,1,0,0,0,0,67,"Napoli Disebut Calon Juara Liga Champions, Ancelotti: Terima Kasih Klopp"
6026,kuat ihsg belum akhir cermat saham pilih hari ini,1,1,0,0,0,0,49,"Kekuatan IHSG Belum Berakhir, Cermati Saham Pilihan Hari Ini"
6027,jokowi harus bisa tunda revisi uu kpk,1,0,0,0,0,0,37,Jokowi Harusnya Bisa Menunda Revisi UU KPK
6028,jeda internasion jadi ajang libur bagi salah dan mane,1,0,0,0,0,0,53,Jeda Internasional Jadi Ajang Liburan bagi Salah dan Mane
6029,liverpool tak pernah kalah di anfield dalam laga akhir klopp enggan sesumbar,1,0,0,0,0,0,76,"Liverpool Tak Pernah Kalah di Anfield dalam 42 Laga Terakhir, Klopp Enggan Sesumbar"
6030,paksa hirup kabut asap warga palangkaraya bisa sesak,1,1,0,0,0,0,52,"Terpaksa Menghirup Kabut Asap, Warga Palangkaraya: Bisa Sesak"
6031,saing marquez di misano quartararo hadap motogp aragon,1,0,0,0,0,0,54,"Menyaingi Marquez di Misano, Quartararo , Hadapi MotoGP Aragon 2019"
6032,hukum bayi tabung turut islam ini fatwa mui,1,1,0,0,0,0,43,"Hukum Bayi Tabung Menurut Islam, Ini 4 Fatwa MUI"
6033,rossi ungkap kunci tampil apik quartararo di lintas,1,0,0,0,0,0,51,Rossi Ungkap Kunci Penampilan Apik Quartararo di Lintasan
6034,gracia indri tak ikut kata teman demi cantik maksim,1,1,0,0,0,0,51,Gracia Indri Tak Ikuti Kata Teman demi Cantik Maksimal
6035,aksi bang jek sodomi bocah dengan imingim uang,1,1,0,0,0,0,46,Aksi Bang Jek Sodomi 50 Bocah dengan Iming-Iming Uang
6036,viral motor nyangkut di pohon bambu ini kata mbah mijan,1,1,0,0,0,0,55,"Viral Pemotor Nyangkut di Pohon Bambu, Ini Kata Mbah Mijan"
6037,varan tetap anggap psg bagai lawan berat meski tanpa neymar dan mbapp,1,0,0,0,0,0,69,Varane Tetap Anggap PSG sebagai Lawan Berat meski Tanpa Neymar dan Mbappe
6038,ego simeon prediksi laga kontra juventu bakal sulit bagi atletico,1,0,0,0,0,0,65,Diego Simeone Prediksi Laga Kontra Juventus Bakal Menyulitkan bagi Atletico
6039,ani akan jelas soal pkl amat apa alas kembali ke uu,1,0,0,0,0,0,51,"Anies Akan Jelaskan soal PKL, Pengamat: Apapun Alasannya Kembali ke UU"
6040,evolusi moda transportasi ibu kota dari delman hingga mrt,1,0,0,0,0,0,57,"Evolusi Moda Transportasi Ibu Kota, dari Delman hingga MRT"
6041,viral sepatu jokowi belum dan sudah kunjung lokasi bakar hutan,1,1,0,0,0,0,62,Viral Sepatu Jokowi Sebelum dan Sesudah Kunjungi Lokasi Kebakaran Hutan
6042,klopp napoli bisa juara liga champion,1,0,0,0,0,0,37,Klopp: Napoli Bisa Juara Liga Champions 
6043,jadwal wakil indonesia di hari dua china open,1,0,0,0,0,0,45,Jadwal Wakil Indonesia di Hari Kedua China Open 2019
6044,terka masa depan berantas korupsi pasca undangundang kpk revisi,1,0,0,0,0,0,63,Menerka Masa Depan Pemberantasan Korupsi Pasca Undang-Undang KPK Direvisi
6045,bocah rokok di tribun stadion heboh warganet nyata tahun,1,1,0,0,0,0,56,"Bocah Merokok di Tribun Stadion Hebohkan Warganet, Ternyata 36 Tahun"
6046,saham usaha energi ini roket imba serang drone,1,1,0,0,0,0,46,Saham Perusahaan Energi Ini Meroket Imbas Serangan Drone
6047,ancelotti kan resep napoli takluk liverpool,1,0,0,0,0,0,43,Ancelotti Beberkan Resep Napoli Taklukkan Liverpool 
6048,rekam adegan sek kevin hart tuntut rp miliar,1,1,0,0,0,0,44,"Rekam Adegan Seks, Kevin Hart Dituntut Rp844 Miliar"
6049,kantin dan rumah jaga sdn meruya utara jakbar bakar,1,0,0,0,0,0,51,Kantin dan Rumah Penjaga SDN 10 Meruya Utara Jakbar Terbakar
6050,sarri paham amarah can kepada juventu karena liga champion,1,0,0,0,0,0,58,Sarri Pahami Amarah Can kepada Juventus karena Liga Champions
6051,perintah dan dpr tuju revisi undangundang md,1,0,0,0,0,0,44,Pemerintah dan DPR Setuju Revisi Undang-Undang MD3
6052,hasil tanding liga champion rabu septemb,1,0,0,0,0,0,40,"Hasil Pertandingan Liga Champions 2019-2020, Rabu 18 September"
6053,quartararo buat marquez cema dengan masa depan di motogp,1,0,0,0,0,0,56,Quartararo Buat Marquez Cemas dengan Masa Depannya di MotoGP
6054,verratti tak sabar lakon laga perdana liga champion kontra madrid,1,1,0,0,0,0,65,Verratti Tak Sabar Lakoni Laga Perdana Liga Champions Kontra Madrid 
6055,duo menhub damping wapr jk di hari hubung nasion,1,0,0,0,0,0,48,'Duo' Menhub Dampingi Wapres JK di Hari Perhubungan Nasional
6056,imbang barcelona favr sebut dortmund main lebih baik,1,0,0,0,0,0,52,"Imbangi Barcelona, Favre Sebut Dortmund Bermain Lebih Baik"
6057,cara buat rak buku sendiri unik dan hemat biaya,1,1,0,0,0,0,47,"Cara Membuat Rak Buku Sendiri, Unik dan Hemat Biaya   "
6058,quartararo hanya butuh waktu untuk sinar di kela utama motogp,1,0,0,0,0,0,61,Quartararo Hanya Butuh Waktu untuk Bersinar di Kelas Utama MotoGP
6059,pemrov dki minta bisa wadah pkl tanpa langgar atur,1,0,0,0,0,0,50,Pemrov DKI Diminta Bisa Mewadahi PKL Tanpa Melanggar Peraturan
6060,htc siap ponsel bas vr dan g,1,0,0,0,0,0,28,"2020, HTC Siapkan Ponsel Berbasis VR dan 5G"
6061,ini loh dibbler salah satu mamalia langka di dunia,1,1,0,0,0,0,50,"Ini Loh Dibbler, Salah Satu Mamalia Terlangka di Dunia"
6062,proyek yang rawan timbul bencana jalan tol hingga kereta cepat,1,0,0,0,0,0,62,"Proyek yang Rawan Timbulkan Bencana, Jalan Tol hingga Kereta Cepat"
6063,tuchel tekad bungkam madrid di laga perdana liga champion,1,0,0,0,0,0,57,Tuchel Bertekad Bungkam Madrid di Laga Perdana Liga Champions 
6064,telah tengkar lucinta luna dan raffi ahmad foto bareng,1,1,0,0,0,0,54,"Setelah Bertengkar, Lucinta Luna dan Raffi Ahmad Foto Bareng"
6065,amnesti intern minta interpol tak prose veronica koman,1,0,0,0,0,0,54,"Amnesti International Minta Interpol Tak Proses , Veronica Koman"
6066,jelang hadap filipina ini yang siap timna indonesia u,1,1,0,0,0,0,53,"Jelang Hadapi Filipina, Ini yang Disiapkan Timnas Indonesia U-16"
6067,sarita abdul mukti tumpah isi hati ditingg suami dalam singl baru,1,1,0,0,0,0,65,Sarita Abdul Mukti Tumpahkan Isi Hati Ditinggal Suami dalam Single Terbaru
6068,tertingg jauh dari marquez di motogp dovizioso pilih foku siap musim depan,1,0,0,0,0,0,74,"Tertinggal Jauh dari Marquez di MotoGP 2019, Dovizioso Pilih Fokus Persiapkan Musim Depan"
6069,baru mulai para unggul gugur di hari pertama china open,1,1,0,0,0,0,55,"Baru Mulai, Para Unggulan Berguguran di Hari Pertama China Open 2019"
6070,jelang hadap duel kera zidan puji kualita psg,1,1,0,0,0,0,45,"Jelang Hadapi Duel Keras, Zidane Puji Kualitas PSG"
6071,senggol mobil motor cbr tewa hantam trotoar di tangsel,1,1,0,0,0,0,54,"Senggol Mobil, Pemotor CBR Tewas Hantam Trotoar di Tangsel"
6072,film karya livi zheng tuai kritik kera ustadz maaher atthuwailibi,1,1,0,0,0,0,65,"Film , Karya Livi Zheng Tuai Kritik Keras Ustadz Maaher Atthuwailibi"
6073,iannon bantah bakal jadi manaj romano fenati,1,0,0,0,0,0,44,Iannone Bantah Bakal Jadi Manajer Romano Fenati
6074,imbang praha cont aku inter tampil buruk,1,0,0,0,0,0,40,"Diimbangi Praha 1-1, Conte Akui Inter Tampil Buruk"
6075,kapten liverpool terima kalah dari napoli,1,0,0,0,0,0,41,Kapten Liverpool Terima Kekalahan 0-2 dari Napoli
6076,tommi sugiarto ungkap kunci suks di babak pertama china open,1,1,0,0,0,0,60,Tommy Sugiarto Ungkap Kunci Sukses di Babak Pertama China Open 2019
6077,valencia malu chelsea di stamford bridg,1,0,0,0,0,0,39,Valencia Permalukan Chelsea di Stamford Bridge
6078,jokowi prioritas bangun rumah untuk pn,1,0,0,0,0,0,38,Jokowi Prioritaskan Pembangunan Rumah untuk PNS
6079,pakar ham pbb amnesti internasion nilai hukum di indonesia ada masalah,1,0,0,0,0,0,70,Pakar HAM PBB Amnesti Internasional Nilai Hukum di Indonesia Ada Masalah
6080,napoli bungkam liverpool merten ini sulit percaya,1,0,0,0,0,0,49,"Napoli Bungkam Liverpool 2-0, Mertens: Ini Sulit Dipercaya"
6081,hadap kento momota di babak dua tommi harap bisa tampil maksim,1,0,0,0,0,0,62,"Hadapi Kento Momota di Babak Kedua, Tommy Harap Bisa Tampil Maksimal"
6082,valverd aku barcelona tekan di marka dortmund,1,0,0,0,0,0,45,Valverde Akui Barcelona Tertekan di Markas Dortmund
6083,bmkg kira cuaca ibu kota cerah awan panjang hari,1,0,0,0,0,0,48,BMKG Perkirakan Cuaca Ibu Kota Cerah Berawan Sepanjang Hari 
6084,doa mohon ampun karena ulang salah yang sama,1,1,0,0,0,0,44,Doa Mohon Ampun karena Mengulangi Kesalahan yang Sama
6085,kalina ocktaranni kan alas dekat dengan pacar deddi corbuzi,1,1,0,0,0,0,59,Kalina Ocktaranny Beberkan Alasan Kedekatan dengan Pacar Deddy Corbuzier
6086,nyari kalah inter main imbang kontra slavia praha,1,0,0,0,0,0,49,"Nyaris Kalah, Inter Bermain Imbang 1-1 Kontra Slavia Praha"
6087,masih jomblo ini doa cari jodoh,1,1,0,0,0,0,31,Masih Jomblo? Ini 3 Doa Mencari Jodoh 
6088,napoli dan liverpool sama kuat di babak pertama,1,0,0,0,0,0,47,Napoli dan Liverpool Sama Kuat di Babak Pertama
6089,ini sakit yang buat kalina ocktaranni haru rawat intensif,1,1,0,0,0,0,57,Ini Penyakit yang Membuat Kalina Ocktaranny Harus Dirawat Intensif
6090,borussia dortmund vs barcelona akhir tanpa gol,1,0,0,0,0,0,46,Borussia Dortmund vs Barcelona Berakhir Tanpa Gol
6091,marquez tak buai dengan posisi pertama di klasemen sementara,1,0,0,0,0,0,60,Marquez Tak Terbuai dengan Posisi Pertama di Klasemen Sementara 
6092,gunung slamet bakar puluh petuga jibaku lawan api,1,0,0,0,0,0,49,"Gunung Slamet Terbakar, Puluhan Petugas Berjibaku Melawan Api"
6093,skor kacamata hias babak pertama barcelona vs dortmund,1,1,0,0,0,0,54,Skor Kacamata Hiasi Babak Pertama Barcelona vs Dortmund
6094,suks di youtub febi putri hadir singl perdana,1,1,0,0,0,0,45,"Sukses di Youtube, Feby Putri Hadirkan Single Perdana"
6095,suka sirkuit aragon lorenzo harap hasil apik,1,1,0,0,0,0,44,"Sukai Sirkuit Aragon, Lorenzo Harapkan Hasil Apik"
6096,daftar negara baik bagi para investor apakah ada indonesia,1,1,0,0,0,0,58,"Daftar Negara Terbaik bagi Para Investor, Apakah Ada Indonesia?"
6097,tetap dewan awa nilai tidak akan terlalu pengaruh,1,0,0,0,0,0,49,Penetapan Dewan Pengawas Dinilai Tidak Akan Terlalu Berpengaruh
6098,liverpool takluk di marka napoli,1,0,0,0,0,0,32,Liverpool Takluk 0-2 di Markas Napoli
6099,foto miley cyru tanpa bra bikin netizen gagal foku,1,1,0,0,0,0,50,Foto Miley Cyrus Tanpa Bra Bikin Netizen Gagal Fokus   
6100,jadi youtub seksi ini jumlah hasil pamela safitri,1,1,0,0,0,0,49,"Jadi YouTuber Seksi, Ini Jumlah Penghasilan Pamela Safitri"
6101,solskjaer daniel jame masih bisa lebih bagu lagi,1,1,0,0,0,0,48,Solskjaer: Daniel James Masih Bisa Lebih Bagus Lagi!
6102,sarri juventu adalah tim baik di liga italia,1,1,0,0,0,0,44,Sarri: Juventus adalah Tim Terbaik di Liga Italia
6103,cukai rokok akan naik di januari ini besar,1,1,0,0,0,0,42,"Cukai Rokok Akan Naik di 1 Januari 2020, Ini Besarannya"
6104,butuh trofi berbatov minta man unit foku juara liga eropa,1,0,0,0,0,0,57,"Butuh Trofi, Berbatov Minta Man United Fokus Juarai Liga Eropa 2019-2020"
6105,belum juga tunjuk bagai ganti zarco oliveira pasrah,1,1,0,0,0,0,51,"Belum Juga Ditunjuk sebagai Pengganti Zarco, Oliveira Pasrah"
6106,zidan siap main hazard di laga real madrid vs levant,1,0,0,0,0,0,52,Zidane Siap Mainkan Hazard di Laga Real Madrid vs Levante
6107,icw tanggap jokowi yang tolak poin revisi uu kpk,1,1,0,0,0,0,48,ICW Tanggapi Jokowi yang Tolak 4 Poin Revisi UU KPK
6108,palak kendara di jakbar pak ogah yang viral tembak polisi,1,1,0,0,0,0,57,"Palak Pengendara di Jakbar, 2 Pak Ogah yang Viral Ditembak Polisi"
6109,pm pakistan janji bawa masalah kashmir ke pbb,1,0,0,0,0,0,45,PM Pakistan Janji Bawa Masalah Kashmir ke PBB 
6110,unggul jauh dari dovizioso tak buat marquez jemawa tatap misano,1,0,0,0,0,0,63,"Unggul Jauh dari Dovizioso, Tak Buat Marquez Jemawa Tatap Misano"
6111,tengah tahun lalu gunawan kembali terima tawar main di layar lebar,1,1,0,0,0,0,66,"Setengah Tahun Berlalu, Gunawan Kembali Terima Tawaran Main di Layar Lebar"
6112,gempa magnitudo guncang sulawesi utara,1,0,0,0,0,0,38,"Gempa Magnitudo 4,4 Guncang Sulawesi Utara"
6113,guru honor ini minta sodomi murid agar dapat nilai tinggi,1,1,0,0,0,0,57, Guru Honorer Ini Minta Disodomi Muridnya agar Dapat Nilai Tinggi   
6114,hitung sejak aragon kallio resmi ganti zarco di ktm hingga akhir,1,0,0,0,0,0,64,"Terhitung sejak Aragon, Kallio Resmi Gantikan Zarco di KTM hingga Akhir 2019"
6115,berstatu juara tahan liverpool tak tekan di liga champion musim ini,1,1,0,0,0,0,67,"Berstatus Juara Bertahan, Liverpool Tak Tertekan di Liga Champions Musim Ini"
6116,viral emakemak tahu bung makan pesta sambil marahmarah,1,1,0,0,0,0,54,Viral Emak-Emak Ketahuan Bungkus Makanan Pesta Sambil Marah-Marah
6117,gregoria evaluasi tampil usai henti di babak pertama china open,1,0,0,0,0,0,63,Gregoria Evaluasi Penampilan Usai Terhenti di Babak Pertama China Open 2019
6118,dekat kampung halaman marquez tak sabar menta di motogp aragon,1,1,0,0,0,0,62,"Dekat Kampung Halaman, Marquez Tak Sabar Mentas di MotoGP Aragon 2019 "
6119,sarri komentar menang dramati juventu ata napoli,1,1,0,0,0,0,48,Sarri Komentari Kemenangan Dramatis Juventus atas Napoli
6120,langit jakarta akan cerah awan panjang hari ini,1,0,0,0,0,0,47,Langit Jakarta Akan Cerah Berawan Sepanjang Hari Ini
6121,resep akhir pekan santap nasi goreng merah super gurih,1,1,0,0,0,0,54,"Resep Akhir Pekan Santap Nasi Goreng Merah, Super Gurih!"
6122,wapr jk gerah akan banyak kendara pribadi di indonesia,1,1,0,0,0,0,54,Wapres JK 'Gerah' Akan Banyaknya Kendaraan Pribadi di Indonesia
6123,kiat siap buah hati lahir jangan sampai salah hitunghitung anggar,1,1,0,0,0,0,65,"Kiat Persiapkan Buah Hati Lahir, Jangan Sampai Salah Hitung-Hitung Anggarannya!"
6124,curhat irish bella telah hijrah habis waktu tengah jam pakai hijab,1,1,0,0,0,0,66,"Curhat Irish Bella Setelah Hijrah, Habiskan Waktu Setengah Jam Memakai Hijab"
6125,jelang masa jabat habi ini gaya pamit para menteri ekonomi,1,1,0,0,0,0,58,"Jelang Masa Jabatan Habis, Ini Gaya Pamitan Para Menteri Ekonomi"
6126,ketimbang manaj iannon justru lebih tarik jadi latih balap fenati,1,1,0,0,0,0,65,"Ketimbang Manajer, Iannone Justru Lebih Tertarik Jadi Pelatih Balap Fenati"
6127,rajin baca suratsurat ini orang ibu beba dari jerat utang,1,1,0,0,0,0,57,"Rajin Baca Surat-Surat Ini, Seorang Ibu Bebas dari Jeratan Utang"
6128,sama inter cont optimi kembali sanchez ke performa baik,1,1,0,0,0,0,55,"Bersama Inter, Conte Optimis Kembalikan Sanchez ke Performa Terbaiknya"
