,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
4848,4848,ini klub idam de bruyn jika hengkang dari cit,Olahraga,0,0,0,0,0,Ini Klub Idaman De Bruyne Jika Hengkang dari City,1
5259,5259,sistem bukan jamin atas macet di jalur puncak,Regional_&_Daerah,0,0,1,2,0,Sistem 2-1 Bukan Jaminan Atasi Kemacetan di Jalur Puncak,0
5502,5502,tol layang jakartacikampek ii operasion novemb,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,0,Tol Layang Jakarta-Cikampek II Operasional November 2019,0
4662,4662,ketua kpu kenang jasa habibi dalam milu indonesia,Berita_indonesia,0,0,0,0,0,Ketua KPU Kenang Jasa Habibie dalam Pemilu Indonesia,0
3373,3373,viral emakemak rebut rendang ini etiket ambil makan di prasmanan,Gaya_Hidup_&_Kesehatan,0,0,1,1,1,"Viral Emak-Emak Rebutan Rendang, Ini 4 Etiket Ambil Makanan di Prasmanan",1
848,848,pgn gelar kompetisi jurnalistik hadiah total rp juta,Berita_indonesia,0,0,1,3,0,PGN Gelar Kompetisi Jurnalistik Berhadiah Total Rp 350 Juta,0
7506,7506,ekspresi neymar dan mbapp saat psg tekuk real madrid di liga champion,Hiburan_&_Selebriti,0,0,1,2,0,Ekspresi Neymar dan Mbappe saat PSG Tekuk Real Madrid 3-0 di Liga Champions,1
5406,5406,pamit imam nahrawi angkut barang milik dari kantor kemenpora,Berita_indonesia,0,0,0,0,1,"Pamitan, Imam Nahrawi Angkut Barang Miliknya dari Kantor Kemenpora",0
199,199,bupati bogor ingin pemprov dki ikut bantu tangan sampah di kalibaru,Berita_indonesia,0,0,0,0,0,Bupati Bogor Ingin Pemprov DKI Ikut Bantu Tangani Sampah di Kalibaru,0
1516,1516,jual rumah demi shakira diam denada tawar keluarga menteri dengan harga gin,Hiburan_&_Selebriti,0,0,0,0,1,"Jual Rumah Demi Shakira, Kediaman Denada Ditawar Keluarga Menteri Dengan Harga Segini",1
6532,6532,revisi uu kpk pakar ada rebut kendali dewan awa,Berita_indonesia,0,0,0,0,1,"Revisi UU KPK, Pakar: Ada Rebutan Kendali Dewan Pengawas",0
210,210,viral rampok celurit satron rumah makan grati untuk duafa di bogor,Berita_indonesia,1,0,0,0,1,Viral! Perampok Bercelurit Satroni Rumah Makan Gratis untuk Duafa di Bogor,1
3891,3891,pakai ilmu hitam remaja hasil gasak motor,Berita_indonesia,0,0,1,3,1,"Pakai Ilmu Hitam, 3 Remaja Berhasil Gasak 30 Motor",1
227,227,lahan istana presiden di papua segera sertifikat,Berita_indonesia,0,0,0,0,0,Lahan Istana Kepresidenan di Papua Segera Disertifikatkan,0
2256,2256,tabrak untun dua mobil dan dua motor jadi di lenteng agung,Berita_indonesia,0,0,0,0,0,Tabrakan Beruntun Dua Mobil dan Dua Motor Terjadi di Lenteng Agung,0
4991,4991,rekor dan penalti kontroversi ter stegen,Olahraga,0,0,0,0,0,Rekor dan Penalti Kontroversial Ter Stegen,1
5670,5670,tidur murid di hotel guru magang tangkap,Regional_&_Daerah,0,0,0,0,1,"Tiduri Murid di Hotel, Guru Magang Ditangkap",1
789,789,pasien ki beri obat kedaluwarsa polisi sita butir digoxin,Berita_indonesia,0,0,1,4,2,"Pasien KIS Diberi Obat Kedaluwarsa, Polisi Sita 2.358 Butir Digoxin",0
1163,1163,peluk dan gandeng tangan roy kiyoshi dan evelyn nada anjani resmi pacar,Hiburan_&_Selebriti,0,1,0,0,2,"Pelukan dan Gandengan Tangan, Roy Kiyoshi dan Evelyn Nada Anjani Resmi Pacaran?",1
2055,2055,ada petisi ganti nama bijb dengan bj habibi ridwan kamil beri dukung,Berita_indonesia,0,0,0,0,1,"Ada Petisi Ganti Nama BIJB dengan BJ Habibie, Ridwan Kamil Beri Dukungan",0
1787,1787,pindah ibu kota pengaruh aru era kendara listrik,Teknologi_&_Sains,0,1,0,0,1,Pindah Ibu Kota Pengaruhi Arus Era Kendaraan Listrik?,1
7604,7604,rusuh di wamena papua warga ini hasil lolo dari maut dengan purapura mati,Berita_indonesia,0,0,0,0,1,"Kerusuhan Di Wamena Papua, Warga Ini Berhasil Lolos Dari Maut Dengan Pura-Pura Mati",1
7394,7394,ini alas kuat tahan dulu beli rumah baik tunggu desemb,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,1,"Ini Alasan Kuat Tahan Dulu Beli Rumah, Baiknya Tunggu 2 Desember",1
7361,7361,larang arsi pakai baju ini saat main bareng gempi gisel ngakak terlalu seksi ya,Hiburan_&_Selebriti,0,1,0,0,2,"Dilarang Arsy Pakai Baju Ini saat Main Bareng Gempi, Gisel Ngakak: Terlalu Seksi Ya?",1
5570,5570,jadi sangka kpk imam nahrawi minta doa kiai,Berita_indonesia,0,0,0,0,1,"Jadi Tersangka KPK, Imam Nahrawi Minta Doa Kiai",0
2125,2125,termin bandara soekarno hatta ubah jadi termin traveloka,Travel_&_Pariwisata,0,0,1,2,0,Terminal 2 Bandara Soekarno Hatta Berubah Jadi Terminal 2 Traveloka,0
3853,3853,cobacoba jadi psk langgan pertama nyata suami sendiri,Berita_indonesia,0,0,0,0,1,"Coba-coba jadi PSK, Pelanggan Pertamanya Ternyata Suami Sendiri",1
8142,8142,jessica iskandar ngaku sempat sakit garagara stre uru siap nikah di dua tempat,Hiburan_&_Selebriti,0,0,0,0,0,Jessica Iskandar Ngaku Sempat Sakit Gara-Gara Stres Urus Persiapan Nikah di Dua Tempat,1
6885,6885,satelit nasa potret karhutla indonesia begini kondisi,Teknologi_&_Sains,0,0,0,0,1,"Satelit NASA Potret Karhutla Indonesia, Begini Kondisinya",1
5560,5560,bea cukai kembali impor limbah kandung sampah b,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,0,Bea Cukai Kembalikan Impor Limbah Mengandung Sampah B3,0
1796,1796,harga ema dunia turun untuk hari untun apa sebab,"Keuangan,Ekonomi_&_Bisnis",0,1,1,1,2,"Harga Emas Dunia Turun untuk 3 Hari Beruntun, Apa Sebabnya?",1
6177,6177,pt mobil anak bangsa akan produksi motor listrik dan batteri pack,Teknologi_&_Sains,0,0,0,0,0,PT Mobil Anak Bangsa Akan Produksi Motor Listrik dan Battery Pack,0
7680,7680,leceh pancasila di medso orang pemuda tangkap tim siber kalbar,Berita_indonesia,0,0,0,0,1,"Lecehkan Pancasila Di Medsos, Seorang Pemuda Ditangkap Tim Siber Kalbar",1
3814,3814,tan tangkap tani aceh sudah tepat demi lindung tani juga,Berita_indonesia,0,0,0,0,1,"Kementan : Penangkapan Petani Aceh Sudah Tepat, Demi Melindungi Petani Juga",0
7697,7697,inul daratista puji istri salehah usai ikat tali sepatu suami,Hiburan_&_Selebriti,0,0,0,0,0,Inul Daratista Dipuji Istri Salehah Usai Ikatkan Tali Sepatu Suami,1
3094,3094,perintah akan bangun rusun dan apartemen untuk pn di ibu kota baru,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pemerintah Akan Bangun Rusun dan Apartemen untuk PNS di Ibu Kota Baru,0
2490,2490,kpk cegah anggota dpr melchia mekeng ke luar negeri,Berita_indonesia,0,0,0,0,0,KPK Cegah Anggota DPR Melchias Mekeng ke Luar Negeri,0
3382,3382,kpk geledah kantor dina pu dan didik kepri,Berita_indonesia,0,0,0,0,0,KPK Geledah Kantor Dinas PU dan Pendidikan Kepri,0
5716,5716,gabung produksi skmspm yakin cipta saing sehat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Penggabungan Produksi SKM-SPM Diyakini Ciptakan Persaingan Sehat,0
4008,4008,perang narkoba guatemala kirim tentara ke batas,Berita_indonesia,0,0,1,4,2,"Perang Narkoba, Guatemala Kirim 2.000 Tentara ke Perbatasan",0
3464,3464,belum siksa suami tiga setia gara raya ulang tahun nikah,Hiburan_&_Selebriti,0,0,0,0,1,"Sebelum Disiksa Suami, Tiga Setia Gara Rayakan Ulang Tahun Pernikahan ",1
168,168,terap tilang elektronik di busway target oktob,Berita_indonesia,0,0,1,4,0,Penerapan Tilang Elektronik di Busway Ditargetkan Oktober 2019,0
5533,5533,wejang paulo maldini jelang,Olahraga,0,0,0,0,0,Wejangan Paulo Maldini Jelang ,1
7423,7423,zodiak ini cenderung maaf pasang yang selingkuh cek zodiak,Gaya_Hidup_&_Kesehatan,1,0,1,1,2,"6 Zodiak Ini Cenderung Memaafkan Pasangannya yang Berselingkuh, Cek Zodiakmu!",1
8144,8144,lapor ke komna ham ikat mahasiswa sebut polisi alat bunuh,Berita_indonesia,0,0,0,0,1,"Lapor ke Komnas HAM, Ikatan Mahasiswa Sebut Polisi Alat Pembunuh",0
2018,2018,ketua kppg harap caleg perempuan golkar pimpin alat lengkap dewan,Berita_indonesia,0,0,0,0,0,Ketua KPPG Harap Caleg Perempuan Golkar Pimpin Alat Kelengkapan Dewan,0
7509,7509,joaquin phoenix dan robert de niro nyata tak sale bicara di lokasi syut joker,Hiburan_&_Selebriti,0,0,0,0,0,Joaquin Phoenix dan Robert De Niro Ternyata Tak Saling Bicara di Lokasi Syuting 'Joker',1
5764,5764,pan haru ada tiga unsur di dewan awa kpk,Berita_indonesia,0,0,0,0,0,PAN: Harus Ada Tiga Unsur di Dewan Pengawas KPK,0
2533,2533,latih dengan bayar tinggi di dunia,Olahraga,0,0,1,1,0,5 Pelatih dengan Bayaran Tertinggi di Dunia,1
1763,1763,cerita jatuh bangun milik warung dian dan barokah unha hingga jadi langgan mahasiswa,Berita_indonesia,0,0,0,0,0,Cerita Jatuh Bangun Pemilik Warung Dian dan Barokah Unhas hingga Jadi Langganan Mahasiswa,1
5381,5381,langgan xl axiata upgrad smartphon tiap tahun,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pelanggan XL Axiata Upgrade Smartphone Setiap Tahun,0
2906,2906,florentino perez cerita tentang gagal real madrid dapat paul pogba,Olahraga,0,0,0,0,0,Florentino Perez Cerita Tentang Kegagalan Real Madrid Mendapatkan Paul Pogba,1
4677,4677,jam ajar sekolah mundur karena kabut asap,Berita_indonesia,0,0,0,0,0,Jam Belajar Sekolah Dimundurkan karena Kabut Asap,0
5079,5079,ani baswedan tak masalah anggota dprd gadai sk ke bank dki,Regional_&_Daerah,0,0,0,0,0,Anies Baswedan Tak Masalahkan Anggota DPRD Gadaikan SK ke Bank DKI,0
5365,5365,prostitusi duga libat selebrita gerebek di kota batu jatim,Regional_&_Daerah,0,0,0,0,0,Prostitusi Diduga Libatkan Selebritas Digerebek di Kota Batu Jatim,0
5361,5361,jual onlin bakal kerek konsumsi masyarakat di akhir tahun,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Penjualan Online Bakal Kerek Konsumsi Masyarakat di Akhir Tahun,0
5228,5228,tarif tol jakartatangerang pasti naik per novemb,"Keuangan,Ekonomi_&_Bisnis",0,0,1,5,0,Tarif Tol Jakarta-Tangerang Dipastikan Naik Per 2 November 2019,0
75,75,polisi simpul bo sembako di cilegon tewa bunuh diri,Berita_indonesia,0,0,0,0,0,Polisi Simpulkan Bos Sembako di Cilegon Tewas Bunuh Diri,0
1678,1678,presiden jumlah kela tengah di indonesia akan jadi magnet investasi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Presiden: Jumlah Kelas Menengah di Indonesia akan Jadi Magnet Investasi,0
1251,1251,sinopsi drama big episod ajaib yang alami gong yoo,Hiburan_&_Selebriti,0,0,1,1,1,"Sinopsis Drama BIG Episode 1, Keajaiban yang Dialami Gong Yoo",0
7029,7029,chelsea incar krzysztof piatek dari ac mil,Hiburan_&_Selebriti,0,0,0,0,0,Chelsea Incar Krzysztof Piatek dari AC Milan,0
7964,7964,ambul fitnah bawa batu dan bensin pemprov dki tuntut pulih nama ke polisi,Berita_indonesia,0,0,0,0,1,"Ambulans Difitnah Bawa Batu dan Bensin, Pemprov DKI Tuntut Pemulihan Nama ke Polisi",0
3842,3842,nekat putar balik saat razia siapsiap kejar polisi,Berita_indonesia,0,0,0,0,1,"Nekat Putar Balik Saat Razia, Siap-siap Dikejar Polisi",1
1037,1037,nonton wimbledon meghan markl tampil kasual kena jean sudah kembali langs,Hiburan_&_Selebriti,1,0,0,0,3,"Nonton Wimbledon, Meghan Markle Tampil Kasual Kenakan Jeans, Sudah Kembali Langsing!",1
2659,2659,duka para arti ata tinggal bj habibi,Hiburan_&_Selebriti,0,0,0,0,0,Duka Para Artis Atas Meninggalnya BJ Habibie,1
2945,2945,jumlah mahasiswi tumbang saat gelar demonstrasi soal kabut asap di riau,Regional_&_Daerah,0,0,0,0,0,Sejumlah Mahasiswi Tumbang Saat Gelar Demonstrasi soal Kabut Asap di Riau,0
3705,3705,pukul debt colector lapor polisi sudah tahun lebih masih nggak jela,Kriminal,0,0,0,0,2,"Dipukuli Debt Colector, Lapor Polisi, Sudah Setahun Lebih Masih Nggak Jelas",1
2445,2445,wujud tahan pangan tan teru kawal salur pupuk subsidi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Wujudkan Ketahanan Pangan, Kementan Terus Kawal Penyaluran Pupuk Bersubsidi",0
2464,2464,jokowi saya paksa bumn terima masyarakat papua,Berita_indonesia,0,0,1,4,1,Jokowi: Saya Paksa BUMN Terima 1.000 Masyarakat Papua,1
3499,3499,renovasi rumah makin mudah simak empat hal ini,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Renovasi Rumah Semakin Mudah, Simak Empat Hal Ini",1
1061,1061,makan malam di gunungkidul ini menu yang pes suju dan tvxq,Hiburan_&_Selebriti,0,0,0,0,1,"Makan Malam di Gunungkidul, Ini Menu Yang Dipesan Suju dan TVXQ",1
604,604,massa tani demo di gedung dprd sumut tolak kesah ruu tanah,Berita_indonesia,0,0,0,0,1,"Massa Petani Demo di Gedung DPRD Sumut, Tolak Pengesahan RUU Pertanahan",0
5433,5433,bantu dunia usaha selesai utangpiutang akpi haru tingkat kompetensi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Bantu Dunia Usaha Selesaikan Utang-Piutang, AKPI Harus Tingkatkan Kompetensi",0
919,919,punya nutrisi tinggi ini cara olah kulit kentang agar bisa makan,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Punya Nutrisi Tinggi, Ini Cara Mengolah Kulit Kentang agar Bisa Dimakan",1
6725,6725,besar uang muka turun bi yakin kredit tumbuh persen,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,1,"Besaran Uang Muka Diturunkan, BI Yakin Kredit Tumbuh 10-12 Persen",0
470,470,ratus ajar makassar razia saat ingin demo di dprd sulsel,Berita_indonesia,0,0,0,0,0,Ratusan Pelajar Makassar Dirazia Saat Ingin Berdemo di DPRD Sulsel,0
1289,1289,masalah makin panjang fairuz a rafiq pernah alami kdrt dengan galih ganjar,Hiburan_&_Selebriti,0,1,0,0,3,"Masalah Semakin Panjang, Fairuz A. Rafiq Pernah Alami KDRT Dengan Galih Ginanjar?",1
6376,6376,angkasa pura ii target kelola bandara di sumatera bulan ini,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,0,Angkasa Pura II Targetkan Kelola 3 Bandara di Sumatera Bulan Ini,0
1077,1077,sinopsi drama still episod yang se jong shin hye sun mulai sale buka,Hiburan_&_Selebriti,0,0,1,4,1,"Sinopsis Drama STILL 17 Episode 23, Yang Se Jong & Shin Hye Sun Mulai Saling Terbuka",0
5818,5818,hari ini fit and proper test ikut profil calon anggota bpk,Berita_indonesia,0,0,1,2,1,"Hari Ini Fit and Proper Test, Berikut Profil 32 Calon Anggota BPK",1
5831,5831,bandara soetta pegipegi dan traveloka jalin kerja sama cobrand,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Bandara Soetta, Pegipegi dan Traveloka Jalin Kerja Sama Co-branding",0
3420,3420,ansu fati jadi cadang di laga dortmund vs barcelona,Olahraga,0,1,0,0,1,Ansu Fati Jadi Cadangan di Laga Dortmund vs Barcelona?,1
8454,8454,edar video jimin bt saat ngedanc di nikah guru tingkah imut jadi perhati,Hiburan_&_Selebriti,0,0,0,0,1,"Beredar Video Jimin BTS Saat Nge-dance di Nikahan Gurunya, Tingkah Imut Jadi Perhatian",1
7412,7412,cara bab anda sudah tepat ini cara bab di toilet yang benar agar hindar dari masalah sehat,Berita_Internasional,0,1,0,0,1,Cara BAB Anda sudah tepat? Ini cara BAB di toilet yang benar agar terhindar dari masalah kesehatan,1
5983,5983,vivo v pro bakal dirili di indonesia senin depan,Teknologi_&_Sains,0,0,1,2,0,Vivo V17 Pro Bakal Dirilis di Indonesia Senin Depan,0
5909,5909,kesah revisi uu kpk nilai dampak langsung pada ekonomi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pengesahan Revisi UU KPK Dinilai Berdampak Langsung pada Ekonomi,0
5811,5811,jabat as lusin rudal jelajah dan drone iran serang minyak saudi,Berita_Internasional,0,0,1,2,0,Pejabat AS: Selusin Rudal Jelajah dan 20 Drone Iran Serang Minyak Saudi,0
8178,8178,antisipasi susup di aksi mujahid polisi minta massa kooperatif,Berita_indonesia,0,0,1,3,1,"Antisipasi Penyusup di Aksi Mujahid 212, Polisi Minta Massa Kooperatif",0
6387,6387,ilmuwan internasion teliti tsunami palu pakai superkomput,Teknologi_&_Sains,0,0,0,0,0,Ilmuwan Internasional Teliti Tsunami Palu Pakai Superkomputer,0
8433,8433,tantang ikut demo seperti mahasiswa jerinx sid male takut item,Hiburan_&_Selebriti,0,0,0,0,1,"Ditantang Ikut Demo Seperti Mahasiswa, Jerinx SID: Males Takut Item",1
170,170,jadi contoh tak baik motor serang pejal kaki di trotoar minta maaf,Berita_indonesia,0,0,0,0,1,"Jadi Contoh Tak Baik, Pemotor Serang Pejalan Kaki di Trotoar Minta Maaf",0
3524,3524,bo disney cabut dari direksi appl,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Bos Disney Cabut dari Direksi Apple,0
8243,8243,awkarin tuai puji usai bagi ribu nasi kotak ke mahasiswa yang demo di dpr,Hiburan_&_Selebriti,0,0,1,1,0,Awkarin Tuai Pujian Usai Bagikan 3 Ribu Nasi Kotak ke Mahasiswa yang Demo di DPR,1
738,738,buru polisi veronica koman masih aktif kicau soal rusuh papua,Berita_indonesia,0,0,0,0,1,"Diburu Polisi, Veronica Koman Masih Aktif Berkicau Soal Rusuh Papua",0
7672,7672,stray kid pamer bocor lirik keren dalam tracklist lagu comeback doubl knot,Hiburan_&_Selebriti,0,0,0,0,0,Stray Kids Pamerkan Bocoran Lirik Keren Dalam Tracklist Lagu Comeback 'Double Knot' ,1
4241,4241,ken umar khayyam sair sainti dari sia,Agama,0,0,0,0,0,Mengenal Umar Khayyam Penyair Saintis dari Persia ,0
7594,7594,bella nova nyari seret ombak labuh ratu garagara pakai baju warna hijau,Hiburan_&_Selebriti,0,1,0,0,2,"Bella Nova Nyaris Terseret Ombak Pelabuhan Ratu, Gara-Gara Pakai Baju Warna Hijau?",1
1333,1333,sinopsi be naturalth untold stori of alic guyblach sejarah film an dunia,Hiburan_&_Selebriti,0,0,0,0,1,"Sinopsis 'Be Natural:The Untold Story Of Alice Guy-Blache', Sejarah Perfilm an Dunia",0
4832,4832,mal layan publik bandung bakal bangun di pasar kosambi,Berita_indonesia,0,0,0,0,0,Mal Pelayanan Publik Bandung Bakal Dibangun di Pasar Kosambi,0
6002,6002,cara perintah antisipasi lonjak harga minyak,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Cara Pemerintah Antisipasi Lonjakan Harga Minyak,1
5262,5262,pakar hukum tata negara sebut angkat wamen sah dan konstitusion,Berita_indonesia,0,0,0,0,0,Pakar Hukum Tata Negara Sebut Pengangkatan Wamen Sah dan Konstitusional,0
325,325,kpk respon tuding zalim adik imam nahrawi ada bukti kasu,Berita_indonesia,0,0,1,1,0,KPK Respons Tudingan Zalim Adik Imam Nahrawi: Ada 2 Bukti Kasus,0
7833,7833,profesi bagai dokter bedah tompi aku pernah sedot lemak perut sendiri,Hiburan_&_Selebriti,0,0,0,0,1,"Berprofesi Sebagai Dokter Bedah, Tompi Akui Pernah Sedot Lemak Perutnya Sendiri",1
1937,1937,bmkg ingat gelombang tinggi di air kepri selain kabut asap,Berita_indonesia,0,0,0,0,0,BMKG Peringatkan Gelombang Tinggi di Perairan Kepri Selain Kabut Asap,0
8032,8032,nyata ini panggil sayang meghan markl untuk archi mani banget,Hiburan_&_Selebriti,1,0,0,0,2,"Ternyata Inilah Panggilan Sayang Meghan Markle untuk Archie, Manis Banget!",1
4251,4251,luka seru seluruh asosiasi sepak bola lawan rasism,Olahraga,0,0,0,0,0,Lukaku Serukan Seluruh Asosiasi Sepak Bola Lawan Rasisme,0
4064,4064,christian eriksen incar utama real madrid tahun depan,Olahraga,0,0,0,0,0,Christian Eriksen Incaran Utama Real Madrid Tahun Depan,0
5082,5082,pulang yasinan tempat keluarga erwin tewa simbah darah di jalinsum,Regional_&_Daerah,0,0,0,0,1,"Pulang Yasinan Tempat Keluarga, Erwin Tewas Bersimbah Darah di Jalinsum",0
3828,3828,kristina gultom bantai suami tetangga kronologi sad kali,Berita_indonesia,1,0,0,0,4,"Kristina Gultom Dibantai Suami Tetangganya, Kronologinya Sadis Kali!!!",1
2559,2559,tiga asteroid melinta kemarin dan pagi ini bagaimana dampak untuk bumi,Berita_indonesia,0,1,0,0,2,"Tiga Asteroid Melintas Kemarin dan Pagi Ini, Bagaimana Dampaknya untuk Bumi?",1
6497,6497,bandara supadio belum izin pesawat darat karena kabut asap,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Bandara Supadio Belum Izinkan Pesawat Mendarat Karena Kabut Asap,0
1997,1997,fraksi pdip minta pabrik yang keluar limbah asap ikut atur main di jakarta,Berita_indonesia,0,0,0,0,0,Fraksi PDI-P Minta Pabrik yang Keluarkan Limbah Asap Ikut Aturan Main di Jakarta,0
7866,7866,acha septriasa ungkap terima kasih pada suami singgung percaya penuh didik anak sendiri,Hiburan_&_Selebriti,0,0,0,0,1,"Acha Septriasa Ungkap Terima Kasih Pada Suami, Singgung Kepercayaan Penuh Didik Anak Sendiri",1
5409,5409,menko polhukam lantik jabat baru foku atas isu papua hingga uu kpk,Berita_indonesia,0,0,1,1,1,"Menko Polhukam Lantik 4 Pejabat Baru, Fokus Atasi Isu Papua hingga UU KPK",0
7977,7977,baru jadi mualaf deddi corbuzi terangterangan ajak cok parded masuk islam,Hiburan_&_Selebriti,0,0,0,0,1,"Baru Jadi Mualaf, Deddy Corbuzier Terang-Terangan Ajak Coki Pardede Masuk Islam",1
7028,7028,sempat tentang abe saat kampany anak mantan perdana menteri jepang jadi menteri lingkung hidup,Berita_Internasional,0,0,0,0,1,"Sempat Tentang Abe Saat Kampanye, Anak Mantan Perdana Menteri Jepang Jadi Menteri Lingkungan Hidup",0
1875,1875,ini alas perlu terowongan di tol cisumdawu dan mrt,Properti_&_Perumahan,0,0,0,0,0,Ini Alasan Perlunya Terowongan di Tol Cisumdawu dan MRT,1
57,57,hama tembak jatuh drone israel di jalur gaza,Berita_indonesia,0,0,0,0,0,Hamas Tembak Jatuh Drone Israel di Jalur Gaza,0
3344,3344,erdogan duduk peringkat pertama muslim pale pengaruh dunia,Agama,0,0,1,3,0,Erdogan Duduki Peringkat Pertama 500 Muslim Paling Berpengaruh Dunia,0
1211,1211,nia ramadhani bangga putri raih medali di ajang internasion,Hiburan_&_Selebriti,0,0,0,0,0,Nia Ramadhani Bangga Putrinya Raih Medali di Ajang Internasional,0
3441,3441,idap fibromyalgia ken zhu meteor garden ogah punya anak,Hiburan_&_Selebriti,0,0,0,0,1,"Idap Fibromyalgia, Ken Zhu 'Meteor Garden' Ogah Punya Anak",1
3208,3208,imbang barcelona favr sebut dortmund main lebih baik,Olahraga,0,0,0,0,1,"Imbangi Barcelona, Favre Sebut Dortmund Bermain Lebih Baik",0
5402,5402,sama hak narapidana jadi alas remisi koruptor mudah,Berita_indonesia,0,0,0,0,0,Persamaan Hak Narapidana Jadi Alasan Remisi Koruptor Dipermudah,0
5805,5805,pk berat label halal produk impor dihapu,Berita_indonesia,0,0,0,0,0,PKS Keberatan Label Halal Produk Impor Dihapus,0
7093,7093,cerita kade hubung intim dengan bibi di villa sekarang bibi hamil,Regional_&_Daerah,0,0,0,0,1,"Cerita Kades Berhubungan Intim dengan Bibi di Villa, Sekarang Bibi Hamil",1
8295,8295,fakta soal kri jenner yang dijeg pengaw kim kardashian ungkap nyata begini kronologi,Hiburan_&_Selebriti,0,0,0,0,1,"Fakta Soal Kris Jenner yang Dijegal Pengawal Kim Kardashian Terungkap, Ternyata Begini Kronologinya",1
2088,2088,sangka kasu mafia miga ek dirut petral duga terima uang juta dollar as,Berita_indonesia,0,0,1,2,2,"Tersangka Kasus Mafia Migas, Eks Dirut Petral Diduga Terima Uang 2,9 Juta Dollar AS",0
4310,4310,universita cambrig hilang menu dage demi emisi karbon,Travel_&_Pariwisata,0,0,0,0,0,Universitas Cambrige Hilangkan Menu Daging Demi Emisi Karbon,0
